,ret,expo,turnover,strat
2020-01-01,-0.031777429833896975,0.4862325882734046,0.4862325882734046,-0.01618057083922234
2020-01-02,0.05587319582882522,0.4862325882734046,0.0,0.02716736862295648
2020-01-03,0.0007589682936566255,0.4862325882734046,0.0,0.00036903511784211045
2020-01-04,0.0016638346077599842,0.4862325882734046,0.0,0.000809010607790002
2020-01-05,0.05519322522326586,0.4862325882734046,0.0,0.02683674475546552
2020-01-06,0.05104769707603252,0.49482870071105367,0.008596112437649073,0.02524697144976815
2020-01-07,-0.014042144819040647,0.49482870071105367,0.0,-0.006948456276002338
2020-01-08,-0.029543386488058765,0.49482870071105367,0.0,-0.014618915550490618
2020-01-09,0.05036903819500482,0.49482870071105367,0.0,0.024924045726099672
2020-01-10,-0.02241219512195114,0.49482870071105367,0.0,-0.011090197392277698
2020-01-11,0.020525883770655007,0.49482870071105367,0.0,0.01015679639717932
2020-01-12,-0.009259530899329627,0.49482870071105367,0.0,-0.0045818816441091335
2020-01-13,0.0873570791399394,0.4343760077394389,0.06045269297161476,0.03785514024512767
2020-01-14,-0.0004391220282673469,0.4343760077394389,0.0,-0.0001907440735492152
2020-01-15,-0.011240559553283735,0.4343760077394389,0.0,-0.0048826293835128
2020-01-16,0.02095027066123989,0.4343760077394389,0.0,0.009100294930890079
2020-01-17,0.0017879974765622197,0.4343760077394389,0.0,0.000776663205717288
2020-01-18,-0.02378955899570412,0.4343760077394389,0.0,-0.010333613662435811
2020-01-19,-0.008213554722535266,0.4343760077394389,0.0,-0.0035677711097242834
2020-01-20,0.010749933044797988,0.4192406692406692,0.01513533849876969,0.004484106116245339
2020-01-21,-0.0071072243398344614,0.4192406692406692,0.0,-0.0029796374886757733
2020-01-22,-0.03205779159489508,0.4192406692406692,0.0,-0.013439930002621715
2020-01-23,0.005214574550870932,0.4192406692406692,0.0,0.0021861617245124915
2020-01-24,-0.010998405391510091,0.4192406692406692,0.0,-0.004610978836916875
2020-01-25,0.03133201272585384,0.4192406692406692,0.0,0.013135653983844128
2020-01-26,0.03539499539024615,0.4192406692406692,0.0,0.014839021555177198
2020-01-27,0.05682812152174255,0.4279293739967897,0.008688704756120491,0.0243053894110786
2020-01-28,-0.011789361702127632,0.4279293739967897,0.0,-0.005045014173013205
2020-01-29,0.022695221752619732,0.4279293739967897,0.0,0.009711952037316887
2020-01-30,-0.018121052631578927,0.4279293739967897,0.0,-0.007754530708794449
2020-01-31,0.005287392057119256,0.4279293739967897,0.0,0.002262630373078641
2020-02-01,-0.005095353928744051,0.4279293739967897,0.0,-0.002180451617019525
2020-02-02,-0.004426870352723933,0.4279293739967897,0.0,-0.0018943878588061002
2020-02-03,-0.013858608174554643,0.39269698910954515,0.03523238488724456,-0.005495082280727405
2020-02-04,0.05011807580652383,0.39269698910954515,0.0,0.019681217469185847
